execution,base,private_exponent,gcd_exponent_250,distinct_power_outputs,collision_count,effective_exponent_bits,first_repeat_exponent,unit_power_count,null_power_count,chosen_output_multiplicity,chosen_output_unique,stored_power_validation
7594,bob_public_input,252,2,250,5,7.965784284662087,252,1,0,2,False,True
7594,bob_shifted_input,252,2,125,130,6.965784284662087,127,2,0,3,False,True
7595,alice_public_input,103,1,255,0,7.994353436858858,,0,0,1,True,True
7595,alice_shifted_input,103,1,250,5,7.965784284662087,252,1,0,1,True,True
7595,bob_public_input,254,2,255,0,7.994353436858858,,0,0,1,True,True
7595,bob_shifted_input,254,2,250,5,7.965784284662087,252,1,0,2,False,True
7596,alice_public_input,195,5,250,5,7.965784284662087,252,1,0,1,True,True
7596,alice_shifted_input,195,5,255,0,7.994353436858858,,0,0,1,True,True
7596,bob_public_input,78,2,125,130,6.965784284662087,127,2,0,2,False,True
7596,bob_shifted_input,78,2,250,5,7.965784284662087,252,1,0,1,True,True
7597,alice_public_input,229,1,125,130,6.965784284662087,127,0,0,2,False,True
7597,alice_shifted_input,229,1,250,5,7.965784284662087,252,1,0,1,True,True
7597,bob_public_input,65,5,125,130,6.965784284662087,127,2,0,2,False,True
7597,bob_shifted_input,65,5,125,130,6.965784284662087,127,2,0,2,False,True
7598,alice_public_input,71,1,255,0,7.994353436858858,,0,0,1,True,True
7598,alice_shifted_input,71,1,250,5,7.965784284662087,252,1,0,1,True,True
7598,bob_public_input,170,10,255,0,7.994353436858858,,0,0,1,True,True
7598,bob_shifted_input,170,10,255,0,7.994353436858858,,0,0,1,True,True
7599,alice_public_input,124,2,250,5,7.965784284662087,252,1,0,1,True,True
7599,alice_shifted_input,124,2,255,0,7.994353436858858,,0,0,1,True,True
7599,bob_public_input,36,2,250,5,7.965784284662087,252,1,0,1,True,True
7599,bob_shifted_input,36,2,255,0,7.994353436858858,,0,0,1,True,True
7600,alice_public_input,6,2,255,0,7.994353436858858,,0,0,1,True,True
7600,alice_shifted_input,6,2,125,130,6.965784284662087,127,2,0,3,False,True
7600,bob_public_input,143,1,255,0,7.994353436858858,,0,0,1,True,True
7600,bob_shifted_input,143,1,125,130,6.965784284662087,127,2,0,2,False,True
7601,alice_public_input,247,1,125,130,6.965784284662087,127,2,0,2,False,True
7601,alice_shifted_input,247,1,255,0,7.994353436858858,,0,0,1,True,True
7601,bob_public_input,86,2,250,5,7.965784284662087,252,1,0,1,True,True
7601,bob_shifted_input,86,2,250,5,7.965784284662087,252,1,0,1,True,True
7602,alice_public_input,46,2,255,0,7.994353436858858,,0,0,1,True,True
7602,alice_shifted_input,46,2,250,5,7.965784284662087,252,1,0,1,True,True
7602,bob_public_input,108,2,255,0,7.994353436858858,,0,0,1,True,True
7602,bob_shifted_input,108,2,255,0,7.994353436858858,,0,0,1,True,True
7603,alice_public_input,129,1,250,5,7.965784284662087,252,1,0,1,True,True
7603,alice_shifted_input,129,1,125,130,6.965784284662087,127,2,0,3,False,True
7603,bob_public_input,23,1,250,5,7.965784284662087,252,1,0,1,True,True
7603,bob_shifted_input,23,1,255,0,7.994353436858858,,0,0,1,True,True
7604,alice_public_input,29,1,255,0,7.994353436858858,,0,0,1,True,True
7604,alice_shifted_input,29,1,250,5,7.965784284662087,252,1,0,1,True,True
7604,bob_public_input,225,25,255,0,7.994353436858858,,0,0,1,True,True
7604,bob_shifted_input,225,25,250,5,7.965784284662087,252,1,0,1,True,True
7605,alice_public_input,237,1,125,130,6.965784284662087,127,2,0,2,False,True
7605,alice_shifted_input,237,1,250,5,7.965784284662087,252,1,0,1,True,True
7605,bob_public_input,128,2,125,130,6.965784284662087,127,2,0,3,False,True
7605,bob_shifted_input,128,2,250,5,7.965784284662087,252,1,0,1,True,True
7606,alice_public_input,206,2,250,5,7.965784284662087,252,1,0,1,True,True
7606,alice_shifted_input,206,2,125,130,6.965784284662087,127,2,0,2,False,True
7606,bob_public_input,200,50,250,5,7.965784284662087,252,1,0,1,True,True
7606,bob_shifted_input,200,50,125,130,6.965784284662087,127,2,0,2,False,True
7607,alice_public_input,164,2,255,0,7.994353436858858,,0,0,1,True,True
7607,alice_shifted_input,164,2,255,0,7.994353436858858,,0,0,1,True,True
7607,bob_public_input,182,2,255,0,7.994353436858858,,0,0,1,True,True
7607,bob_shifted_input,182,2,125,130,6.965784284662087,127,2,0,2,False,True
7608,alice_public_input,42,2,250,5,7.965784284662087,252,1,0,1,True,True
7608,alice_shifted_input,42,2,255,0,7.994353436858858,,0,0,1,True,True
7608,bob_public_input,71,1,250,5,7.965784284662087,252,1,0,1,True,True
7608,bob_shifted_input,71,1,125,130,6.965784284662087,127,2,0,2,False,True
7609,alice_public_input,160,10,255,0,7.994353436858858,,0,0,1,True,True
7609,alice_shifted_input,160,10,255,0,7.994353436858858,,0,0,1,True,True
7609,bob_public_input,158,2,255,0,7.994353436858858,,0,0,1,True,True
7609,bob_shifted_input,158,2,255,0,7.994353436858858,,0,0,1,True,True
7610,alice_public_input,219,1,255,0,7.994353436858858,,0,0,1,True,True
7610,alice_shifted_input,219,1,250,5,7.965784284662087,252,1,0,1,True,True
7610,bob_public_input,82,2,255,0,7.994353436858858,,0,0,1,True,True
7610,bob_shifted_input,82,2,255,0,7.994353436858858,,0,0,1,True,True
7611,alice_public_input,110,10,255,0,7.994353436858858,,0,0,1,True,True
7611,alice_shifted_input,110,10,125,130,6.965784284662087,127,2,0,2,False,True
7611,bob_public_input,125,125,255,0,7.994353436858858,,0,0,1,True,True
7611,bob_shifted_input,125,125,255,0,7.994353436858858,,0,0,1,True,True
7612,alice_public_input,116,2,255,0,7.994353436858858,,0,0,1,True,True
7612,alice_shifted_input,116,2,255,0,7.994353436858858,,0,0,1,True,True
7612,bob_public_input,171,1,255,0,7.994353436858858,,0,0,1,True,True
7612,bob_shifted_input,171,1,255,0,7.994353436858858,,0,0,1,True,True
7613,alice_public_input,202,2,250,5,7.965784284662087,252,1,0,1,True,True
7613,alice_shifted_input,202,2,255,0,7.994353436858858,,0,0,1,True,True
7613,bob_public_input,239,1,250,5,7.965784284662087,252,1,0,1,True,True
7613,bob_shifted_input,239,1,125,130,6.965784284662087,127,2,0,2,False,True
7614,alice_public_input,86,2,255,0,7.994353436858858,,0,0,1,True,True
7614,alice_shifted_input,86,2,250,5,7.965784284662087,252,1,0,1,True,True
7614,bob_public_input,176,2,255,0,7.994353436858858,,0,0,1,True,True
7614,bob_shifted_input,176,2,255,0,7.994353436858858,,0,0,1,True,True
7615,alice_public_input,174,2,255,0,7.994353436858858,,0,0,1,True,True
7615,alice_shifted_input,174,2,250,5,7.965784284662087,252,1,0,1,True,True
7615,bob_public_input,118,2,255,0,7.994353436858858,,0,0,1,True,True
7615,bob_shifted_input,118,2,250,5,7.965784284662087,252,1,0,1,True,True
7616,alice_public_input,159,1,255,0,7.994353436858858,,0,0,1,True,True
7616,alice_shifted_input,159,1,250,5,7.965784284662087,252,1,0,1,True,True
7616,bob_public_input,211,1,255,0,7.994353436858858,,0,0,1,True,True
7616,bob_shifted_input,211,1,255,0,7.994353436858858,,0,0,1,True,True
7617,alice_public_input,7,1,250,5,7.965784284662087,252,1,0,1,True,True
7617,alice_shifted_input,7,1,25,230,4.643856189774724,27,10,0,10,False,True
7617,bob_public_input,11,1,125,130,6.965784284662087,127,2,0,2,False,True
7617,bob_shifted_input,11,1,255,0,7.994353436858858,,0,0,1,True,True
7618,alice_public_input,152,2,255,0,7.994353436858858,,0,0,1,True,True
7618,alice_shifted_input,152,2,255,0,7.994353436858858,,0,0,1,True,True
7618,bob_public_input,178,2,255,0,7.994353436858858,,0,0,1,True,True
7618,bob_shifted_input,178,2,255,0,7.994353436858858,,0,0,1,True,True
7619,alice_public_input,37,1,255,0,7.994353436858858,,0,0,1,True,True
7619,alice_shifted_input,37,1,125,130,6.965784284662087,127,2,0,2,False,True
7619,bob_public_input,10,10,255,0,7.994353436858858,,0,0,1,True,True
7619,bob_shifted_input,10,10,125,130,6.965784284662087,127,2,0,2,False,True
7620,alice_public_input,61,1,125,130,6.965784284662087,127,2,0,2,False,True
7620,alice_shifted_input,61,1,255,0,7.994353436858858,,0,0,1,True,True
7620,bob_public_input,179,1,250,5,7.965784284662087,252,1,0,1,True,True
7620,bob_shifted_input,179,1,255,0,7.994353436858858,,0,0,1,True,True
7621,alice_public_input,131,1,125,130,6.965784284662087,127,2,0,3,False,True
7621,alice_shifted_input,131,1,255,0,7.994353436858858,,0,0,1,True,True
7621,bob_public_input,78,2,250,5,7.965784284662087,252,1,0,1,True,True
7621,bob_shifted_input,78,2,125,130,6.965784284662087,127,2,0,2,False,True
7622,alice_public_input,256,2,250,5,7.965784284662087,252,1,0,2,False,True
7622,alice_shifted_input,256,2,250,5,7.965784284662087,252,1,0,2,False,True
7622,bob_public_input,236,2,250,5,7.965784284662087,252,1,0,1,True,True
7622,bob_shifted_input,236,2,255,0,7.994353436858858,,0,0,1,True,True
7623,alice_public_input,52,2,250,5,7.965784284662087,252,1,0,1,True,True
7623,alice_shifted_input,52,2,255,0,7.994353436858858,,0,0,1,True,True
7623,bob_public_input,194,2,250,5,7.965784284662087,252,1,0,1,True,True
7623,bob_shifted_input,194,2,125,130,6.965784284662087,127,2,0,2,False,True
7624,alice_public_input,187,1,255,0,7.994353436858858,,0,0,1,True,True
7624,alice_shifted_input,187,1,255,0,7.994353436858858,,0,0,1,True,True
7624,bob_public_input,254,2,255,0,7.994353436858858,,0,0,1,True,True
7624,bob_shifted_input,254,2,255,0,7.994353436858858,,0,0,1,True,True
7625,alice_public_input,126,2,255,0,7.994353436858858,,0,0,1,True,True
7625,alice_shifted_input,126,2,255,0,7.994353436858858,,0,0,1,True,True
7625,bob_public_input,38,2,255,0,7.994353436858858,,0,0,1,True,True
7625,bob_shifted_input,38,2,255,0,7.994353436858858,,0,0,1,True,True
7626,alice_public_input,70,10,255,0,7.994353436858858,,0,0,1,True,True
7626,alice_shifted_input,70,10,255,0,7.994353436858858,,0,0,1,True,True
7626,bob_public_input,17,1,255,0,7.994353436858858,,0,0,1,True,True
7626,bob_shifted_input,17,1,255,0,7.994353436858858,,0,0,1,True,True
7627,alice_public_input,215,5,255,0,7.994353436858858,,0,0,1,True,True
7627,alice_shifted_input,215,5,250,5,7.965784284662087,252,1,0,1,True,True
7627,bob_public_input,230,10,255,0,7.994353436858858,,0,0,1,True,True
7627,bob_shifted_input,230,10,255,0,7.994353436858858,,0,0,1,True,True
7628,alice_public_input,178,2,255,0,7.994353436858858,,0,0,1,True,True
7628,alice_shifted_input,178,2,255,0,7.994353436858858,,0,0,1,True,True
7628,bob_public_input,218,2,255,0,7.994353436858858,,0,0,1,True,True
7628,bob_shifted_input,218,2,25,230,4.643856189774724,27,10,0,10,False,True
7629,alice_public_input,19,1,255,0,7.994353436858858,,0,0,1,True,True
7629,alice_shifted_input,19,1,250,5,7.965784284662087,252,1,0,1,True,True
7629,bob_public_input,27,1,255,0,7.994353436858858,,0,0,1,True,True
7629,bob_shifted_input,27,1,250,5,7.965784284662087,252,1,0,1,True,True
7630,alice_public_input,185,5,255,0,7.994353436858858,,0,0,1,True,True
7630,alice_shifted_input,185,5,255,0,7.994353436858858,,0,0,1,True,True
7630,bob_public_input,187,1,255,0,7.994353436858858,,0,0,1,True,True
7630,bob_shifted_input,187,1,255,0,7.994353436858858,,0,0,1,True,True
7631,alice_public_input,62,2,250,5,7.965784284662087,252,1,0,1,True,True
7631,alice_shifted_input,62,2,250,5,7.965784284662087,252,1,0,1,True,True
7631,bob_public_input,60,10,250,5,7.965784284662087,252,1,0,1,True,True
7631,bob_shifted_input,60,10,250,5,7.965784284662087,252,1,0,1,True,True
7632,alice_public_input,256,2,250,5,7.965784284662087,252,1,0,2,False,True
7632,alice_shifted_input,256,2,250,5,7.965784284662087,252,1,0,2,False,True
7632,bob_public_input,77,1,250,5,7.965784284662087,252,1,0,1,True,True
7632,bob_shifted_input,77,1,255,0,7.994353436858858,,0,0,1,True,True
7633,alice_public_input,234,2,255,0,7.994353436858858,,0,0,1,True,True
7633,alice_shifted_input,234,2,255,0,7.994353436858858,,0,0,1,True,True
7633,bob_public_input,186,2,255,0,7.994353436858858,,0,0,1,True,True
7633,bob_shifted_input,186,2,255,0,7.994353436858858,,0,0,1,True,True
7634,alice_public_input,108,2,255,0,7.994353436858858,,0,0,1,True,True
7634,alice_shifted_input,108,2,255,0,7.994353436858858,,0,0,1,True,True
7634,bob_public_input,152,2,255,0,7.994353436858858,,0,0,1,True,True
7634,bob_shifted_input,152,2,250,5,7.965784284662087,252,1,0,1,True,True
7635,alice_public_input,169,1,255,0,7.994353436858858,,0,0,1,True,True
7635,alice_shifted_input,169,1,250,5,7.965784284662087,252,1,0,1,True,True
7635,bob_public_input,101,1,255,0,7.994353436858858,,0,0,1,True,True
7635,bob_shifted_input,101,1,255,0,7.994353436858858,,0,0,1,True,True
7636,alice_public_input,230,10,250,5,7.965784284662087,252,1,0,1,True,True
7636,alice_shifted_input,230,10,255,0,7.994353436858858,,0,0,1,True,True
7636,bob_public_input,243,1,125,130,6.965784284662087,127,2,0,2,False,True
7636,bob_shifted_input,243,1,250,5,7.965784284662087,252,1,0,1,True,True
7637,alice_public_input,44,2,255,0,7.994353436858858,,0,0,1,True,True
7637,alice_shifted_input,44,2,250,5,7.965784284662087,252,1,0,1,True,True
7637,bob_public_input,163,1,255,0,7.994353436858858,,0,0,1,True,True
7637,bob_shifted_input,163,1,255,0,7.994353436858858,,0,0,1,True,True
7638,alice_public_input,220,10,250,5,7.965784284662087,252,1,0,1,True,True
7638,alice_shifted_input,220,10,255,0,7.994353436858858,,0,0,1,True,True
7638,bob_public_input,97,1,250,5,7.965784284662087,252,1,0,1,True,True
7638,bob_shifted_input,97,1,250,5,7.965784284662087,252,1,0,1,True,True
7639,alice_public_input,39,1,255,0,7.994353436858858,,0,0,1,True,True
7639,alice_shifted_input,39,1,125,130,6.965784284662087,127,2,0,2,False,True
7639,bob_public_input,123,1,255,0,7.994353436858858,,0,0,1,True,True
7639,bob_shifted_input,123,1,125,130,6.965784284662087,127,2,0,2,False,True
7640,alice_public_input,80,10,255,0,7.994353436858858,,0,0,1,True,True
7640,alice_shifted_input,80,10,255,0,7.994353436858858,,0,0,1,True,True
7640,bob_public_input,14,2,255,0,7.994353436858858,,0,0,1,True,True
7640,bob_shifted_input,14,2,250,5,7.965784284662087,252,1,0,1,True,True
7641,alice_public_input,155,5,125,130,6.965784284662087,127,2,0,2,False,True
7641,alice_shifted_input,155,5,250,5,7.965784284662087,252,1,0,1,True,True
7641,bob_public_input,204,2,125,130,6.965784284662087,127,2,0,2,False,True
7641,bob_shifted_input,204,2,125,130,6.965784284662087,127,2,0,2,False,True
7642,alice_public_input,26,2,125,130,6.965784284662087,127,2,0,2,False,True
7642,alice_shifted_input,26,2,255,0,7.994353436858858,,0,0,1,True,True
7642,bob_public_input,186,2,250,5,7.965784284662087,252,1,0,1,True,True
7642,bob_shifted_input,186,2,255,0,7.994353436858858,,0,0,1,True,True
7643,alice_public_input,253,1,255,0,7.994353436858858,,0,0,1,True,True
7643,alice_shifted_input,253,1,255,0,7.994353436858858,,0,0,1,True,True
7643,bob_public_input,145,5,255,0,7.994353436858858,,0,0,1,True,True
7643,bob_shifted_input,145,5,255,0,7.994353436858858,,0,0,1,True,True
7644,alice_public_input,10,10,250,5,7.965784284662087,252,1,0,1,True,True
7644,alice_shifted_input,10,10,250,5,7.965784284662087,252,1,0,1,True,True
7644,bob_public_input,128,2,125,130,6.965784284662087,127,2,0,3,False,True
7644,bob_shifted_input,128,2,125,130,6.965784284662087,127,2,0,3,False,True
7645,alice_public_input,42,2,250,5,7.965784284662087,252,1,0,1,True,True
7645,alice_shifted_input,42,2,255,0,7.994353436858858,,0,0,1,True,True
7645,bob_public_input,32,2,250,5,7.965784284662087,252,1,0,1,True,True
7645,bob_shifted_input,32,2,125,130,6.965784284662087,127,2,0,2,False,True
7646,alice_public_input,173,1,250,5,7.965784284662087,252,1,0,1,True,True
7646,alice_shifted_input,173,1,125,130,6.965784284662087,127,2,0,2,False,True
7646,bob_public_input,210,10,250,5,7.965784284662087,252,1,0,1,True,True
7646,bob_shifted_input,210,10,250,5,7.965784284662087,252,1,0,1,True,True
7647,alice_public_input,247,1,125,130,6.965784284662087,127,0,0,2,False,True
7647,alice_shifted_input,247,1,255,0,7.994353436858858,,0,0,1,True,True
7647,bob_public_input,116,2,250,5,7.965784284662087,252,1,0,1,True,True
7647,bob_shifted_input,116,2,255,0,7.994353436858858,,0,0,1,True,True
7648,alice_public_input,195,5,255,0,7.994353436858858,,0,0,1,True,True
7648,alice_shifted_input,195,5,255,0,7.994353436858858,,0,0,1,True,True
7648,bob_public_input,188,2,255,0,7.994353436858858,,0,0,1,True,True
7648,bob_shifted_input,188,2,125,130,6.965784284662087,127,2,0,2,False,True
7649,alice_public_input,188,2,255,0,7.994353436858858,,0,0,1,True,True
7649,alice_shifted_input,188,2,250,5,7.965784284662087,252,1,0,1,True,True
7649,bob_public_input,64,2,255,0,7.994353436858858,,0,0,1,True,True
7649,bob_shifted_input,64,2,255,0,7.994353436858858,,0,0,1,True,True
7650,alice_public_input,13,1,250,5,7.965784284662087,252,1,0,1,True,True
7650,alice_shifted_input,13,1,250,5,7.965784284662087,252,1,0,1,True,True
7650,bob_public_input,230,10,250,5,7.965784284662087,252,1,0,1,True,True
7650,bob_shifted_input,230,10,250,5,7.965784284662087,252,1,0,1,True,True
7651,alice_public_input,234,2,250,5,7.965784284662087,252,1,0,1,True,True
7651,alice_shifted_input,234,2,255,0,7.994353436858858,,0,0,1,True,True
7651,bob_public_input,24,2,250,5,7.965784284662087,252,1,0,1,True,True
7651,bob_shifted_input,24,2,250,5,7.965784284662087,252,1,0,1,True,True
7652,alice_public_input,187,1,255,0,7.994353436858858,,0,0,1,True,True
7652,alice_shifted_input,187,1,250,5,7.965784284662087,252,1,0,1,True,True
7652,bob_public_input,137,1,255,0,7.994353436858858,,0,0,1,True,True
7652,bob_shifted_input,137,1,250,5,7.965784284662087,252,1,0,1,True,True
7653,alice_public_input,251,1,125,130,6.965784284662087,127,2,0,2,False,True
7653,alice_shifted_input,251,1,250,5,7.965784284662087,252,1,0,1,True,True
7653,bob_public_input,227,1,250,5,7.965784284662087,252,1,0,1,True,True
7653,bob_shifted_input,227,1,250,5,7.965784284662087,252,1,0,1,True,True
7654,alice_public_input,244,2,255,0,7.994353436858858,,0,0,1,True,True
7654,alice_shifted_input,244,2,250,5,7.965784284662087,252,1,0,1,True,True
7654,bob_public_input,47,1,255,0,7.994353436858858,,0,0,1,True,True
7654,bob_shifted_input,47,1,255,0,7.994353436858858,,0,0,1,True,True
7655,alice_public_input,154,2,255,0,7.994353436858858,,0,0,1,True,True
7655,alice_shifted_input,154,2,255,0,7.994353436858858,,0,0,1,True,True
7655,bob_public_input,233,1,255,0,7.994353436858858,,0,0,1,True,True
7655,bob_shifted_input,233,1,255,0,7.994353436858858,,0,0,1,True,True
7656,alice_public_input,16,2,250,5,7.965784284662087,252,1,0,1,True,True
7656,alice_shifted_input,16,2,255,0,7.994353436858858,,0,0,1,True,True
7656,bob_public_input,158,2,250,5,7.965784284662087,252,1,0,1,True,True
7656,bob_shifted_input,158,2,250,5,7.965784284662087,252,1,0,1,True,True
7657,alice_public_input,193,1,125,130,6.965784284662087,127,2,0,2,False,True
7657,alice_shifted_input,193,1,125,130,6.965784284662087,127,2,0,2,False,True
7657,bob_public_input,36,2,250,5,7.965784284662087,252,1,0,1,True,True
7657,bob_shifted_input,36,2,250,5,7.965784284662087,252,1,0,1,True,True
7658,alice_public_input,236,2,255,0,7.994353436858858,,0,0,1,True,True
7658,alice_shifted_input,236,2,255,0,7.994353436858858,,0,0,1,True,True
7658,bob_public_input,120,10,255,0,7.994353436858858,,0,0,1,True,True
7658,bob_shifted_input,120,10,255,0,7.994353436858858,,0,0,1,True,True
7659,alice_public_input,189,1,250,5,7.965784284662087,252,1,0,1,True,True
7659,alice_shifted_input,189,1,255,0,7.994353436858858,,0,0,1,True,True
7659,bob_public_input,3,1,250,5,7.965784284662087,252,1,0,2,False,True
7659,bob_shifted_input,3,1,255,0,7.994353436858858,,0,0,1,True,True
7660,alice_public_input,20,10,255,0,7.994353436858858,,0,0,1,True,True
7660,alice_shifted_input,20,10,255,0,7.994353436858858,,0,0,1,True,True
7660,bob_public_input,235,5,255,0,7.994353436858858,,0,0,1,True,True
7660,bob_shifted_input,235,5,255,0,7.994353436858858,,0,0,1,True,True
7661,alice_public_input,169,1,255,0,7.994353436858858,,0,0,1,True,True
7661,alice_shifted_input,169,1,255,0,7.994353436858858,,0,0,1,True,True
7661,bob_public_input,61,1,255,0,7.994353436858858,,0,0,1,True,True
7661,bob_shifted_input,61,1,255,0,7.994353436858858,,0,0,1,True,True
7662,alice_public_input,210,10,250,5,7.965784284662087,252,1,0,1,True,True
7662,alice_shifted_input,210,10,250,5,7.965784284662087,252,1,0,1,True,True
7662,bob_public_input,69,1,250,5,7.965784284662087,252,1,0,1,True,True
7662,bob_shifted_input,69,1,250,5,7.965784284662087,252,1,0,1,True,True
7663,alice_public_input,240,10,255,0,7.994353436858858,,0,0,1,True,True
7663,alice_shifted_input,240,10,255,0,7.994353436858858,,0,0,1,True,True
7663,bob_public_input,244,2,255,0,7.994353436858858,,0,0,1,True,True
7663,bob_shifted_input,244,2,125,130,6.965784284662087,127,2,0,2,False,True
7664,alice_public_input,102,2,255,0,7.994353436858858,,0,0,1,True,True
7664,alice_shifted_input,102,2,255,0,7.994353436858858,,0,0,1,True,True
7664,bob_public_input,68,2,255,0,7.994353436858858,,0,0,1,True,True
7664,bob_shifted_input,68,2,125,130,6.965784284662087,127,2,0,2,False,True
7665,alice_public_input,86,2,250,5,7.965784284662087,252,1,0,1,True,True
7665,alice_shifted_input,86,2,125,130,6.965784284662087,127,2,0,2,False,True
7665,bob_public_input,73,1,50,205,5.643856189774724,52,5,0,5,False,True
7665,bob_shifted_input,73,1,255,0,7.994353436858858,,0,0,1,True,True
7666,alice_public_input,15,5,255,0,7.994353436858858,,0,0,1,True,True
7666,alice_shifted_input,15,5,250,5,7.965784284662087,252,1,0,1,True,True
7666,bob_public_input,101,1,255,0,7.994353436858858,,0,0,1,True,True
7666,bob_shifted_input,101,1,125,130,6.965784284662087,127,2,0,2,False,True
7667,alice_public_input,242,2,125,130,6.965784284662087,127,2,0,2,False,True
7667,alice_shifted_input,242,2,255,0,7.994353436858858,,0,0,1,True,True
7667,bob_public_input,151,1,250,5,7.965784284662087,252,1,0,1,True,True
7667,bob_shifted_input,151,1,250,5,7.965784284662087,252,1,0,1,True,True
7668,alice_public_input,3,1,250,5,7.965784284662087,252,1,0,2,False,True
7668,alice_shifted_input,3,1,255,0,7.994353436858858,,0,0,1,True,True
7668,bob_public_input,158,2,250,5,7.965784284662087,252,1,0,1,True,True
7668,bob_shifted_input,158,2,255,0,7.994353436858858,,0,0,1,True,True
7669,alice_public_input,162,2,250,5,7.965784284662087,252,1,0,1,True,True
7669,alice_shifted_input,162,2,125,130,6.965784284662087,127,2,0,2,False,True
7669,bob_public_input,10,10,250,5,7.965784284662087,252,1,0,1,True,True
7669,bob_shifted_input,10,10,255,0,7.994353436858858,,0,0,1,True,True
7670,alice_public_input,200,50,255,0,7.994353436858858,,0,0,1,True,True
7670,alice_shifted_input,200,50,255,0,7.994353436858858,,0,0,1,True,True
7670,bob_public_input,145,5,255,0,7.994353436858858,,0,0,1,True,True
7670,bob_shifted_input,145,5,250,5,7.965784284662087,252,1,0,1,True,True
7671,alice_public_input,80,10,255,0,7.994353436858858,,0,0,1,True,True
7671,alice_shifted_input,80,10,255,0,7.994353436858858,,0,0,1,True,True
7671,bob_public_input,163,1,255,0,7.994353436858858,,0,0,1,True,True
7671,bob_shifted_input,163,1,250,5,7.965784284662087,252,1,0,1,True,True
7672,alice_public_input,71,1,250,5,7.965784284662087,252,1,0,1,True,True
7672,alice_shifted_input,71,1,125,130,6.965784284662087,127,2,0,2,False,True
7672,bob_public_input,53,1,250,5,7.965784284662087,252,1,0,1,True,True
7672,bob_shifted_input,53,1,250,5,7.965784284662087,252,1,0,1,True,True
7673,alice_public_input,200,50,255,0,7.994353436858858,,0,0,1,True,True
7673,alice_shifted_input,200,50,250,5,7.965784284662087,252,1,0,1,True,True
7673,bob_public_input,204,2,255,0,7.994353436858858,,0,0,1,True,True
7673,bob_shifted_input,204,2,255,0,7.994353436858858,,0,0,1,True,True
7674,alice_public_input,81,1,250,5,7.965784284662087,252,1,0,1,True,True
7674,alice_shifted_input,81,1,250,5,7.965784284662087,252,1,0,1,True,True
7674,bob_public_input,33,1,250,5,7.965784284662087,252,1,0,1,True,True
7674,bob_shifted_input,33,1,255,0,7.994353436858858,,0,0,1,True,True
7675,alice_public_input,160,10,250,5,7.965784284662087,252,1,0,1,True,True
7675,alice_shifted_input,160,10,255,0,7.994353436858858,,0,0,1,True,True
7675,bob_public_input,145,5,250,5,7.965784284662087,252,1,0,1,True,True
7675,bob_shifted_input,145,5,125,130,6.965784284662087,127,2,0,2,False,True
7676,alice_public_input,114,2,250,5,7.965784284662087,252,1,0,1,True,True
7676,alice_shifted_input,114,2,250,5,7.965784284662087,252,1,0,1,True,True
7676,bob_public_input,58,2,250,5,7.965784284662087,252,1,0,1,True,True
7676,bob_shifted_input,58,2,125,130,6.965784284662087,127,2,0,2,False,True
7677,alice_public_input,122,2,255,0,7.994353436858858,,0,0,1,True,True
7677,alice_shifted_input,122,2,250,5,7.965784284662087,252,1,0,1,True,True
7677,bob_public_input,79,1,255,0,7.994353436858858,,0,0,1,True,True
7677,bob_shifted_input,79,1,125,130,6.965784284662087,127,2,0,2,False,True
7678,alice_public_input,254,2,250,5,7.965784284662087,252,1,0,2,False,True
7678,alice_shifted_input,254,2,255,0,7.994353436858858,,0,0,1,True,True
7678,bob_public_input,183,1,250,5,7.965784284662087,252,1,0,1,True,True
7678,bob_shifted_input,183,1,255,0,7.994353436858858,,0,0,1,True,True
7679,alice_public_input,153,1,255,0,7.994353436858858,,0,0,1,True,True
7679,alice_shifted_input,153,1,255,0,7.994353436858858,,0,0,1,True,True
7679,bob_public_input,2,2,255,0,7.994353436858858,,0,0,1,True,True
7679,bob_shifted_input,2,2,255,0,7.994353436858858,,0,0,1,True,True
7680,alice_public_input,67,1,255,0,7.994353436858858,,0,0,1,True,True
7680,alice_shifted_input,67,1,255,0,7.994353436858858,,0,0,1,True,True
7680,bob_public_input,65,5,255,0,7.994353436858858,,0,0,1,True,True
7680,bob_shifted_input,65,5,125,130,6.965784284662087,127,2,0,2,False,True
7681,alice_public_input,44,2,255,0,7.994353436858858,,0,0,1,True,True
7681,alice_shifted_input,44,2,250,5,7.965784284662087,252,1,0,1,True,True
7681,bob_public_input,79,1,255,0,7.994353436858858,,0,0,1,True,True
7681,bob_shifted_input,79,1,250,5,7.965784284662087,252,1,0,1,True,True
7682,alice_public_input,41,1,255,0,7.994353436858858,,0,0,1,True,True
7682,alice_shifted_input,41,1,255,0,7.994353436858858,,0,0,1,True,True
7682,bob_public_input,167,1,255,0,7.994353436858858,,0,0,1,True,True
7682,bob_shifted_input,167,1,255,0,7.994353436858858,,0,0,1,True,True
7683,alice_public_input,231,1,255,0,7.994353436858858,,0,0,1,True,True
7683,alice_shifted_input,231,1,255,0,7.994353436858858,,0,0,1,True,True
7683,bob_public_input,219,1,255,0,7.994353436858858,,0,0,1,True,True
7683,bob_shifted_input,219,1,250,5,7.965784284662087,252,1,0,1,True,True
7684,alice_public_input,222,2,255,0,7.994353436858858,,0,0,1,True,True
7684,alice_shifted_input,222,2,255,0,7.994353436858858,,0,0,1,True,True
7684,bob_public_input,53,1,255,0,7.994353436858858,,0,0,1,True,True
