category,variable,component,metric,value
quadratic_character,alice_public_token,0,rate,0.008
quadratic_character,alice_public_token,1,count,4997
quadratic_character,alice_public_token,1,rate,0.4997
correlation,alice_public_token,0-1,pearson_correlation,-0.00617595083956418
correlation,alice_public_token,0-2,pearson_correlation,-0.004670875875302395
correlation,alice_public_token,0-3,pearson_correlation,-0.0011455628059709056
correlation,alice_public_token,0-4,pearson_correlation,-0.007510790460649364
correlation,alice_public_token,0-5,pearson_correlation,-0.011959494257053659
correlation,alice_public_token,0-6,pearson_correlation,-0.011282689405246574
correlation,alice_public_token,0-7,pearson_correlation,-0.0021309721652400275
correlation,alice_public_token,1-2,pearson_correlation,-0.006759106388146792
correlation,alice_public_token,1-3,pearson_correlation,0.024889823633802828
correlation,alice_public_token,1-4,pearson_correlation,-0.0015904101985876726
correlation,alice_public_token,1-5,pearson_correlation,0.0051789996291889805
correlation,alice_public_token,1-6,pearson_correlation,-8.77291536482671e-05
correlation,alice_public_token,1-7,pearson_correlation,0.0053582687582204415
correlation,alice_public_token,2-3,pearson_correlation,0.025985470104341865
correlation,alice_public_token,2-4,pearson_correlation,0.0001653610151906327
correlation,alice_public_token,2-5,pearson_correlation,0.003522964174194574
correlation,alice_public_token,2-6,pearson_correlation,-0.0006089153077092256
correlation,alice_public_token,2-7,pearson_correlation,0.012329579133127551
correlation,alice_public_token,3-4,pearson_correlation,0.00347715185364522
correlation,alice_public_token,3-5,pearson_correlation,0.008653730199986739
correlation,alice_public_token,3-6,pearson_correlation,0.00224452221908144
correlation,alice_public_token,3-7,pearson_correlation,-0.012814898278586909
correlation,alice_public_token,4-5,pearson_correlation,0.009593581912450131
correlation,alice_public_token,4-6,pearson_correlation,-0.02279486712254451
correlation,alice_public_token,4-7,pearson_correlation,0.014150443829478195
correlation,alice_public_token,5-6,pearson_correlation,-0.003499380193079406
correlation,alice_public_token,5-7,pearson_correlation,-0.01746569271903759
correlation,alice_public_token,6-7,pearson_correlation,-0.01960534143622745
octonion,alice_public_token,,maximum_absolute_pairwise_correlation,0.025985470104341865
octonion,alice_public_token,,maximum_correlation_pair,a2-a3
octonion,alice_public_token,,maximum_correlation_signed_value,0.025985470104341865
octonion,bob_public_token,,null_octonion_count,0
octonion,bob_public_token,,noninvertible_count,87
octonion,bob_public_token,,noninvertible_rate,0.0087
component,bob_public_token,0,samples,10000
component,bob_public_token,0,mean,125.281
component,bob_public_token,0,distinct_values,251
component,bob_public_token,0,entropy_bits,7.952653290760862
component,bob_public_token,0,maximum_uniform_entropy_bits,7.971543553950772
component,bob_public_token,0,chi_square_uniform,261.131
component,bob_public_token,0,chi_square_df,250
component,bob_public_token,1,samples,10000
component,bob_public_token,1,mean,124.7896
component,bob_public_token,1,distinct_values,251
component,bob_public_token,1,entropy_bits,7.953845770244146
component,bob_public_token,1,maximum_uniform_entropy_bits,7.971543553950772
component,bob_public_token,1,chi_square_uniform,242.70759999999999
component,bob_public_token,1,chi_square_df,250
component,bob_public_token,2,samples,10000
component,bob_public_token,2,mean,123.9584
component,bob_public_token,2,distinct_values,251
component,bob_public_token,2,entropy_bits,7.951741238250472
component,bob_public_token,2,maximum_uniform_entropy_bits,7.971543553950772
component,bob_public_token,2,chi_square_uniform,273.53039999999993
component,bob_public_token,2,chi_square_df,250
component,bob_public_token,3,samples,10000
component,bob_public_token,3,mean,124.5825
component,bob_public_token,3,distinct_values,251
component,bob_public_token,3,entropy_bits,7.951050596934204
component,bob_public_token,3,maximum_uniform_entropy_bits,7.971543553950772
component,bob_public_token,3,chi_square_uniform,278.5002
component,bob_public_token,3,chi_square_df,250
component,bob_public_token,4,samples,10000
component,bob_public_token,4,mean,124.8748
component,bob_public_token,4,distinct_values,251
component,bob_public_token,4,entropy_bits,7.954114410399335
component,bob_public_token,4,maximum_uniform_entropy_bits,7.971543553950772
component,bob_public_token,4,chi_square_uniform,238.89239999999992
component,bob_public_token,4,chi_square_df,250
component,bob_public_token,5,samples,10000
component,bob_public_token,5,mean,124.5466
component,bob_public_token,5,distinct_values,251
component,bob_public_token,5,entropy_bits,7.953419408448257
component,bob_public_token,5,maximum_uniform_entropy_bits,7.971543553950772
component,bob_public_token,5,chi_square_uniform,249.2335999999999
component,bob_public_token,5,chi_square_df,250
component,bob_public_token,6,samples,10000
component,bob_public_token,6,mean,124.0099
component,bob_public_token,6,distinct_values,251
component,bob_public_token,6,entropy_bits,7.954331478816127
component,bob_public_token,6,maximum_uniform_entropy_bits,7.971543553950772
component,bob_public_token,6,chi_square_uniform,235.4286
component,bob_public_token,6,chi_square_df,250
component,bob_public_token,7,samples,10000
component,bob_public_token,7,mean,125.7795
component,bob_public_token,7,distinct_values,251
component,bob_public_token,7,entropy_bits,7.955055671481424
component,bob_public_token,7,maximum_uniform_entropy_bits,7.971543553950772
component,bob_public_token,7,chi_square_uniform,228.6516
component,bob_public_token,7,chi_square_df,250
octonion,bob_public_token,,mean_component_entropy_bits,7.953276483166853
octonion,bob_public_token,,minimum_component_entropy_bits,7.951050596934204
octonion,bob_public_token,,maximum_component_entropy_bits,7.955055671481424
octonion,bob_public_token,,mean_component_chi_square,251.00942499999996
norm,bob_public_token,,distinct_norm_values,251
norm,bob_public_token,,mean,123.8676
norm,bob_public_token,,entropy_bits,7.948895221849378
norm,bob_public_token,,chi_square_uniform,326.4412000000001
norm,bob_public_token,,chi_square_df,250
quadratic_character,bob_public_token,-1,count,4931
quadratic_character,bob_public_token,-1,rate,0.4931
quadratic_character,bob_public_token,0,count,87
quadratic_character,bob_public_token,0,rate,0.0087
quadratic_character,bob_public_token,1,count,4982
quadratic_character,bob_public_token,1,rate,0.4982
correlation,bob_public_token,0-1,pearson_correlation,0.004949026497630544
correlation,bob_public_token,0-2,pearson_correlation,0.0007588907928919922
correlation,bob_public_token,0-3,pearson_correlation,-0.01553109478524053
correlation,bob_public_token,0-4,pearson_correlation,0.013671106727182024
correlation,bob_public_token,0-5,pearson_correlation,0.0033149981526694483
correlation,bob_public_token,0-6,pearson_correlation,-0.009362992313910518
correlation,bob_public_token,0-7,pearson_correlation,0.007002965137594946
correlation,bob_public_token,1-2,pearson_correlation,0.004668817350531599
correlation,bob_public_token,1-3,pearson_correlation,0.0028560425762291005
correlation,bob_public_token,1-4,pearson_correlation,-0.014063379049109937
correlation,bob_public_token,1-5,pearson_correlation,0.01565179509175436
correlation,bob_public_token,1-6,pearson_correlation,0.008936815723639786
correlation,bob_public_token,1-7,pearson_correlation,0.00832434825293128
correlation,bob_public_token,2-3,pearson_correlation,0.010376473528754707
correlation,bob_public_token,2-4,pearson_correlation,-0.007379489742060906
correlation,bob_public_token,2-5,pearson_correlation,-0.01337148177630412
correlation,bob_public_token,2-6,pearson_correlation,-0.0016407308427311624
correlation,bob_public_token,2-7,pearson_correlation,0.0011268461253820525
correlation,bob_public_token,3-4,pearson_correlation,0.007586396573642394
correlation,bob_public_token,3-5,pearson_correlation,0.002303604437459816
correlation,bob_public_token,3-6,pearson_correlation,0.009216875826681228
correlation,bob_public_token,3-7,pearson_correlation,-0.025383181212110726
correlation,bob_public_token,4-5,pearson_correlation,-0.008249417876469604
correlation,bob_public_token,4-6,pearson_correlation,-0.0036784252094952297
correlation,bob_public_token,4-7,pearson_correlation,-0.0033133078646182933
correlation,bob_public_token,5-6,pearson_correlation,-0.022483566198275927
correlation,bob_public_token,5-7,pearson_correlation,-0.0071290646426213885
correlation,bob_public_token,6-7,pearson_correlation,-0.01130526811240454
octonion,bob_public_token,,maximum_absolute_pairwise_correlation,0.025383181212110726
octonion,bob_public_token,,maximum_correlation_pair,a3-a7
octonion,bob_public_token,,maximum_correlation_signed_value,-0.025383181212110726
octonion,alice_session_key,,null_octonion_count,0
octonion,alice_session_key,,noninvertible_count,167
octonion,alice_session_key,,noninvertible_rate,0.0167
component,alice_session_key,0,samples,10000
component,alice_session_key,0,mean,125.1093
component,alice_session_key,0,distinct_values,251
component,alice_session_key,0,entropy_bits,7.950595623467348
component,alice_session_key,0,maximum_uniform_entropy_bits,7.971543553950772
component,alice_session_key,0,chi_square_uniform,289.99600000000004
component,alice_session_key,0,chi_square_df,250
component,alice_session_key,1,samples,10000
component,alice_session_key,1,mean,125.4095
component,alice_session_key,1,distinct_values,251
component,alice_session_key,1,entropy_bits,7.9496493862126725
component,alice_session_key,1,maximum_uniform_entropy_bits,7.971543553950772
component,alice_session_key,1,chi_square_uniform,298.5300000000001
component,alice_session_key,1,chi_square_df,250
component,alice_session_key,2,samples,10000
component,alice_session_key,2,mean,124.7377
component,alice_session_key,2,distinct_values,251
component,alice_session_key,2,entropy_bits,7.950874717678424
component,alice_session_key,2,maximum_uniform_entropy_bits,7.971543553950772
component,alice_session_key,2,chi_square_uniform,287.8876000000001
component,alice_session_key,2,chi_square_df,250
component,alice_session_key,3,samples,10000
component,alice_session_key,3,mean,125.1531
component,alice_session_key,3,distinct_values,251
component,alice_session_key,3,entropy_bits,7.955677085171052
component,alice_session_key,3,maximum_uniform_entropy_bits,7.971543553950772
component,alice_session_key,3,chi_square_uniform,217.75820000000007
component,alice_session_key,3,chi_square_df,250
component,alice_session_key,4,samples,10000
component,alice_session_key,4,mean,126.2673
component,alice_session_key,4,distinct_values,251
component,alice_session_key,4,entropy_bits,7.954196993170283
component,alice_session_key,4,maximum_uniform_entropy_bits,7.971543553950772
component,alice_session_key,4,chi_square_uniform,238.94259999999994
component,alice_session_key,4,chi_square_df,250
component,alice_session_key,5,samples,10000
component,alice_session_key,5,mean,126.644
component,alice_session_key,5,distinct_values,251
component,alice_session_key,5,entropy_bits,7.952443526862015
component,alice_session_key,5,maximum_uniform_entropy_bits,7.971543553950772
component,alice_session_key,5,chi_square_uniform,266.0003999999999
component,alice_session_key,5,chi_square_df,250
component,alice_session_key,6,samples,10000
component,alice_session_key,6,mean,124.4023
component,alice_session_key,6,distinct_values,251
component,alice_session_key,6,entropy_bits,7.951620528661847
component,alice_session_key,6,maximum_uniform_entropy_bits,7.971543553950772
component,alice_session_key,6,chi_square_uniform,276.34159999999997
component,alice_session_key,6,chi_square_df,250
component,alice_session_key,7,samples,10000
component,alice_session_key,7,mean,124.7345
component,alice_session_key,7,distinct_values,251
component,alice_session_key,7,entropy_bits,7.953433698948
component,alice_session_key,7,maximum_uniform_entropy_bits,7.971543553950772
component,alice_session_key,7,chi_square_uniform,249.83599999999998
component,alice_session_key,7,chi_square_df,250
octonion,alice_session_key,,mean_component_entropy_bits,7.952311445021455
octonion,alice_session_key,,minimum_component_entropy_bits,7.9496493862126725
octonion,alice_session_key,,maximum_component_entropy_bits,7.955677085171052
octonion,alice_session_key,,mean_component_chi_square,265.66155000000003
norm,alice_session_key,,distinct_norm_values,251
norm,alice_session_key,,mean,122.712
norm,alice_session_key,,entropy_bits,7.934568898205141
norm,alice_session_key,,chi_square_uniform,690.1401999999985
norm,alice_session_key,,chi_square_df,250
quadratic_character,alice_session_key,-1,count,4919
quadratic_character,alice_session_key,-1,rate,0.4919
quadratic_character,alice_session_key,0,count,167
quadratic_character,alice_session_key,0,rate,0.0167
quadratic_character,alice_session_key,1,count,4914
quadratic_character,alice_session_key,1,rate,0.4914
correlation,alice_session_key,0-1,pearson_correlation,0.007146774834816303
correlation,alice_session_key,0-2,pearson_correlation,0.008949351777004125
correlation,alice_session_key,0-3,pearson_correlation,-0.005424408774001407
correlation,alice_session_key,0-4,pearson_correlation,-0.015664053791759405
correlation,alice_session_key,0-5,pearson_correlation,-0.004699537859285272
correlation,alice_session_key,0-6,pearson_correlation,0.0019135029656105428
correlation,alice_session_key,0-7,pearson_correlation,-0.0016737375110183908
correlation,alice_session_key,1-2,pearson_correlation,-0.0026886443896247296
correlation,alice_session_key,1-3,pearson_correlation,0.007511834595891783
correlation,alice_session_key,1-4,pearson_correlation,-0.014621103008013912
correlation,alice_session_key,1-5,pearson_correlation,0.011097788286178628
correlation,alice_session_key,1-6,pearson_correlation,-0.0023526105193412412
correlation,alice_session_key,1-7,pearson_correlation,0.0023356381896059773
correlation,alice_session_key,2-3,pearson_correlation,-0.0023039763781685144
correlation,alice_session_key,2-4,pearson_correlation,-0.01907317472294968
correlation,alice_session_key,2-5,pearson_correlation,-0.004844429035925828
correlation,alice_session_key,2-6,pearson_correlation,-0.003486048010251356
correlation,alice_session_key,2-7,pearson_correlation,0.01166493742738581
correlation,alice_session_key,3-4,pearson_correlation,-0.013932322695450871
correlation,alice_session_key,3-5,pearson_correlation,-0.005688668036866265
correlation,alice_session_key,3-6,pearson_correlation,-0.010457988158561277
correlation,alice_session_key,3-7,pearson_correlation,0.017111174260039403
correlation,alice_session_key,4-5,pearson_correlation,-0.003013112444626237
correlation,alice_session_key,4-6,pearson_correlation,0.003252015130222731
correlation,alice_session_key,4-7,pearson_correlation,0.00393360330174492
correlation,alice_session_key,5-6,pearson_correlation,0.002462984362487156
correlation,alice_session_key,5-7,pearson_correlation,-0.015247850466854293
correlation,alice_session_key,6-7,pearson_correlation,0.007387637535010407
octonion,alice_session_key,,maximum_absolute_pairwise_correlation,0.01907317472294968
octonion,alice_session_key,,maximum_correlation_pair,a2-a4
octonion,alice_session_key,,maximum_correlation_signed_value,-0.01907317472294968
octonion,bob_session_key,,null_octonion_count,0
octonion,bob_session_key,,noninvertible_count,167
octonion,bob_session_key,,noninvertible_rate,0.0167
component,bob_session_key,0,samples,10000
component,bob_session_key,0,mean,125.1093
component,bob_session_key,0,distinct_values,251
component,bob_session_key,0,entropy_bits,7.950595623467348
component,bob_session_key,0,maximum_uniform_entropy_bits,7.971543553950772
component,bob_session_key,0,chi_square_uniform,289.99600000000004
component,bob_session_key,0,chi_square_df,250
component,bob_session_key,1,samples,10000
component,bob_session_key,1,mean,125.4095
component,bob_session_key,1,distinct_values,251
component,bob_session_key,1,entropy_bits,7.9496493862126725
component,bob_session_key,1,maximum_uniform_entropy_bits,7.971543553950772
component,bob_session_key,1,chi_square_uniform,298.5300000000001
component,bob_session_key,1,chi_square_df,250
component,bob_session_key,2,samples,10000
component,bob_session_key,2,mean,124.7377
component,bob_session_key,2,distinct_values,251
component,bob_session_key,2,entropy_bits,7.950874717678424
component,bob_session_key,2,maximum_uniform_entropy_bits,7.971543553950772
component,bob_session_key,2,chi_square_uniform,287.8876000000001
component,bob_session_key,2,chi_square_df,250
component,bob_session_key,3,samples,10000
component,bob_session_key,3,mean,125.1531
component,bob_session_key,3,distinct_values,251
component,bob_session_key,3,entropy_bits,7.955677085171052
component,bob_session_key,3,maximum_uniform_entropy_bits,7.971543553950772
component,bob_session_key,3,chi_square_uniform,217.75820000000007
component,bob_session_key,3,chi_square_df,250
component,bob_session_key,4,samples,10000
component,bob_session_key,4,mean,126.2673
component,bob_session_key,4,distinct_values,251
component,bob_session_key,4,entropy_bits,7.954196993170283
component,bob_session_key,4,maximum_uniform_entropy_bits,7.971543553950772
component,bob_session_key,4,chi_square_uniform,238.94259999999994
component,bob_session_key,4,chi_square_df,250
component,bob_session_key,5,samples,10000
component,bob_session_key,5,mean,126.644
component,bob_session_key,5,distinct_values,251
component,bob_session_key,5,entropy_bits,7.952443526862015
component,bob_session_key,5,maximum_uniform_entropy_bits,7.971543553950772
component,bob_session_key,5,chi_square_uniform,266.0003999999999
component,bob_session_key,5,chi_square_df,250
component,bob_session_key,6,samples,10000
component,bob_session_key,6,mean,124.4023
component,bob_session_key,6,distinct_values,251
component,bob_session_key,6,entropy_bits,7.951620528661847
component,bob_session_key,6,maximum_uniform_entropy_bits,7.971543553950772
component,bob_session_key,6,chi_square_uniform,276.34159999999997
component,bob_session_key,6,chi_square_df,250
component,bob_session_key,7,samples,10000
component,bob_session_key,7,mean,124.7345
component,bob_session_key,7,distinct_values,251
component,bob_session_key,7,entropy_bits,7.953433698948
component,bob_session_key,7,maximum_uniform_entropy_bits,7.971543553950772
component,bob_session_key,7,chi_square_uniform,249.83599999999998
component,bob_session_key,7,chi_square_df,250
octonion,bob_session_key,,mean_component_entropy_bits,7.952311445021455
octonion,bob_session_key,,minimum_component_entropy_bits,7.9496493862126725
octonion,bob_session_key,,maximum_component_entropy_bits,7.955677085171052
octonion,bob_session_key,,mean_component_chi_square,265.66155000000003
norm,bob_session_key,,distinct_norm_values,251
norm,bob_session_key,,mean,122.712
norm,bob_session_key,,entropy_bits,7.934568898205141
norm,bob_session_key,,chi_square_uniform,690.1401999999985
norm,bob_session_key,,chi_square_df,250
quadratic_character,bob_session_key,-1,count,4919
quadratic_character,bob_session_key,-1,rate,0.4919
quadratic_character,bob_session_key,0,count,167
quadratic_character,bob_session_key,0,rate,0.0167
quadratic_character,bob_session_key,1,count,4914
quadratic_character,bob_session_key,1,rate,0.4914
correlation,bob_session_key,0-1,pearson_correlation,0.007146774834816303
correlation,bob_session_key,0-2,pearson_correlation,0.008949351777004125
correlation,bob_session_key,0-3,pearson_correlation,-0.005424408774001407
correlation,bob_session_key,0-4,pearson_correlation,-0.015664053791759405
correlation,bob_session_key,0-5,pearson_correlation,-0.004699537859285272
correlation,bob_session_key,0-6,pearson_correlation,0.0019135029656105428
correlation,bob_session_key,0-7,pearson_correlation,-0.0016737375110183908
correlation,bob_session_key,1-2,pearson_correlation,-0.0026886443896247296
correlation,bob_session_key,1-3,pearson_correlation,0.007511834595891783
correlation,bob_session_key,1-4,pearson_correlation,-0.014621103008013912
correlation,bob_session_key,1-5,pearson_correlation,0.011097788286178628
correlation,bob_session_key,1-6,pearson_correlation,-0.0023526105193412412
correlation,bob_session_key,1-7,pearson_correlation,0.0023356381896059773
correlation,bob_session_key,2-3,pearson_correlation,-0.0023039763781685144
correlation,bob_session_key,2-4,pearson_correlation,-0.01907317472294968
correlation,bob_session_key,2-5,pearson_correlation,-0.004844429035925828
correlation,bob_session_key,2-6,pearson_correlation,-0.003486048010251356
correlation,bob_session_key,2-7,pearson_correlation,0.01166493742738581
correlation,bob_session_key,3-4,pearson_correlation,-0.013932322695450871
correlation,bob_session_key,3-5,pearson_correlation,-0.005688668036866265
correlation,bob_session_key,3-6,pearson_correlation,-0.010457988158561277
correlation,bob_session_key,3-7,pearson_correlation,0.017111174260039403
correlation,bob_session_key,4-5,pearson_correlation,-0.003013112444626237
correlation,bob_session_key,4-6,pearson_correlation,0.003252015130222731
correlation,bob_session_key,4-7,pearson_correlation,0.00393360330174492
correlation,bob_session_key,5-6,pearson_correlation,0.002462984362487156
correlation,bob_session_key,5-7,pearson_correlation,-0.015247850466854293
correlation,bob_session_key,6-7,pearson_correlation,0.007387637535010407
octonion,bob_session_key,,maximum_absolute_pairwise_correlation,0.01907317472294968
octonion,bob_session_key,,maximum_correlation_pair,a2-a4
octonion,bob_session_key,,maximum_correlation_signed_value,-0.01907317472294968
power_norm_identity,relation_1,,failure_count,0
power_norm_identity,relation_1,,success_rate,1.0
power_norm_identity,relation_2,,failure_count,0
power_norm_identity,relation_2,,success_rate,1.0
power_norm_identity,relation_3,,failure_count,0
power_norm_identity,relation_3,,success_rate,1.0
power_norm_identity,relation_4,,failure_count,0
power_norm_identity,relation_4,,success_rate,1.0
general,,,total_analysis_time_s,1275.0702110260027
